case,x,v_x_0
h=1/2,2.8188,-0.24175884020189342
h=1/2,2.8192,-0.24191120777718397
h=1/2,2.8196000000000003,-0.24206354522616824
h=1/2,2.8200000000000003,-0.24221585255348257
h=1/2,2.8204000000000002,-0.24236812976376632
h=1/2,2.8208,-0.24252037686165945
h=1/2,2.8212,-0.24267259385180376
h=1/2,2.8216,-0.24282478073884234
h=1/2,2.822,-0.24297693752741994
h=1/2,2.8224,-0.24312906422218275
h=1/2,2.8228,-0.2432811608277783
h=1/2,2.8232,-0.24343322734885547
h=1/2,2.8236000000000003,-0.24358526379006562
h=1/2,2.8240000000000003,-0.24373727015605995
h=1/2,2.8244000000000002,-0.2438892464514924
h=1/2,2.8248,-0.24404119268101782
h=1/2,2.8252,-0.2441931088492925
h=1/2,2.8256,-0.24434499496097423
h=1/2,2.826,-0.2444968510207227
h=1/2,2.8264,-0.24464867703319834
h=1/2,2.8268,-0.24480047300306373
h=1/2,2.8272,-0.24495223893498205
h=1/2,2.8276000000000003,-0.24510397483361865
h=1/2,2.8280000000000003,-0.24525568070364004
h=1/2,2.8284000000000002,-0.24540735654971352
h=1/2,2.8288,-0.24555900237650904
h=1/2,2.8292,-0.2457106181886975
h=1/2,2.8296,-0.24586220399095074
h=1/2,2.83,-0.24601375978794213
h=1/2,2.8304,-0.24616528558434708
h=1/2,2.8308,-0.24631678138484164
h=1/2,2.8312,-0.24646824719410376
h=1/2,2.8316000000000003,-0.246619683016813
h=1/2,2.8320000000000003,-0.24677108885764928
h=1/2,2.8324000000000003,-0.246922464721295
h=1/2,2.8328,-0.24707381061243291
h=1/2,2.8332,-0.24722512653574855
h=1/2,2.8336,-0.24737641249592732
h=1/2,2.834,-0.24752766849765734
h=1/2,2.8344,-0.24767889454562708
h=1/2,2.8348,-0.2478300906445266
h=1/2,2.8352,-0.24798125679904762
h=1/2,2.8356000000000003,-0.24813239301388365
h=1/2,2.8360000000000003,-0.2482834992937281
h=1/2,2.8364000000000003,-0.24843457564327687
h=1/2,2.8368,-0.2485856220672273
h=1/2,2.8372,-0.24873663857027728
h=1/2,2.8376,-0.2488876251571271
h=1/2,2.838,-0.24903858183247712
h=1/2,2.8384,-0.24918950860102995
h=1/2,2.8388,-0.24934040546748928
h=1/2,2.8392,-0.24949127243656022
h=1/2,2.8396000000000003,-0.249642109512949
h=1/2,2.8400000000000003,-0.24979291670136355
h=1/2,2.8404000000000003,-0.24994369400651217
h=1/2,2.8408,-0.2500944414331058
h=1/2,2.8412,-0.25024515898585564
h=1/2,2.8416,-0.250395846669475
h=1/2,2.842,-0.2505465044886777
h=1/2,2.8424,-0.2506971324481793
h=1/2,2.8428,-0.25084773055269705
h=1/2,2.8432,-0.25099829880694824
h=1/2,2.8436000000000003,-0.25114883721565323
h=1/2,2.8440000000000003,-0.2512993457835316
h=1/2,2.8444000000000003,-0.25144982451530634
h=1/2,2.8448,-0.2516002734157001
h=1/2,2.8452,-0.2517506924894372
h=1/2,2.8456,-0.25190108174124387
h=1/2,2.846,-0.2520514411758469
h=1/2,2.8464,-0.25220177079797484
h=1/2,2.8468,-0.252352070612357
h=1/2,2.8472,-0.25250234062372434
h=1/2,2.8476000000000004,-0.252652580836809
h=1/2,2.8480000000000003,-0.25280279125634436
h=1/2,2.8484000000000003,-0.25295297188706467
h=1/2,2.8488,-0.25310312273370583
h=1/2,2.8492,-0.2532532438010053
h=1/2,2.8496,-0.25340333509370117
h=1/2,2.85,-0.25355339661653264
h=1/2,2.8504,-0.25370342837424065
h=1/2,2.8508,-0.2538534303715675
h=1/2,2.8512,-0.2540034026132563
h=1/2,2.8516000000000004,-0.25415334510405135
h=1/2,2.8520000000000003,-0.25430325784869834
h=1/2,2.8524000000000003,-0.254453140851944
h=1/2,2.8528000000000002,-0.2546029941185367
h=1/2,2.8532,-0.25475281765322555
h=1/2,2.8536,-0.2549026114607611
h=1/2,2.854,-0.2550523755458948
h=1/2,2.8544,-0.2552021099133802
h=1/2,2.8548,-0.25535181456797046
h=1/2,2.8552,-0.25550148951442153
h=1/2,2.8556,-0.2556511347574893
h=1/2,2.8560000000000003,-0.25580075030193244
h=1/2,2.8564000000000003,-0.2559503361525088
h=1/2,2.8568000000000002,-0.2560998923139785
h=1/2,2.8572,-0.2562494187911029
h=1/2,2.8576,-0.2563989155886445
h=1/2,2.858,-0.25654838271136626
h=1/2,2.8584,-0.2566978201640336
h=1/2,2.8588,-0.25684722795141157
h=1/2,2.8592,-0.25699660607826774
h=1/2,2.8596,-0.25714595454937006
h=1/2,2.8600000000000003,-0.2572952733694878
h=1/2,2.8604000000000003,-0.2574445625433914
h=1/2,2.8608000000000002,-0.25759382207585246
h=1/2,2.8612,-0.2577430519716434
h=1/2,2.8616,-0.2578922522355386
h=1/2,2.862,-0.25804142287231285
h=1/2,2.8624,-0.25819056388674205
h=1/2,2.8628,-0.2583396752836038
h=1/2,2.8632,-0.25848875706767666
h=1/2,2.8636,-0.25863780924373914
h=1/2,2.8640000000000003,-0.258786831816573
h=1/2,2.8644000000000003,-0.2589358247909589
h=1/2,2.8648000000000002,-0.25908478817168046
h=1/2,2.8652,-0.25923372196352173
h=1/2,2.8656,-0.2593826261712669
h=1/2,2.866,-0.25953150079970294
h=1/2,2.8664,-0.2596803458536166
h=1/2,2.8668,-0.2598291613377966
h=1/2,2.8672,-0.259977947257032
h=1/2,2.8676,-0.2601267036161136
h=1/2,2.8680000000000003,-0.26027543041983325
h=1/2,2.8684000000000003,-0.26042412767298323
h=1/2,2.8688000000000002,-0.26057279538035744
h=1/2,2.8692,-0.2607214335467504
h=1/2,2.8696,-0.26087004217695864
h=1/2,2.87,-0.2610186212757787
h=1/2,2.8704,-0.26116717084800883
h=1/2,2.8708,-0.26131569089844814
h=1/2,2.8712,-0.26146418143189687
h=1/2,2.8716,-0.261612642453156
h=1/2,2.8720000000000003,-0.2617610739670281
h=1/2,2.8724000000000003,-0.2619094759783163
h=1/2,2.8728000000000002,-0.26205784849182545
h=1/2,2.8732,-0.2622061915123602
h=1/2,2.8736,-0.26235450504472757
h=1/2,2.874,-0.26250278909373476
h=1/2,2.8744,-0.2626510436641907
h=1/2,2.8748,-0.26279926876090465
h=1/2,2.8752,-0.2629474643886875
h=1/2,2.8756,-0.26309563055235075
h=1/2,2.8760000000000003,-0.2632437672567068
h=1/2,2.8764000000000003,-0.26339187450656987
h=1/2,2.8768000000000002,-0.2635399523067543
h=1/2,2.8772,-0.2636880006620756
h=1/2,2.8776,-0.26383601957735064
h=1/2,2.878,-0.2639840090573975
h=1/2,2.8784,-0.2641319691070346
h=1/2,2.8788,-0.2642798997310817
h=1/2,2.8792,-0.2644278009343595
h=1/2,2.8796,-0.26457567272168964
h=1/2,2.8800000000000003,-0.2647235150978951
h=1/2,2.8804000000000003,-0.2648713280677994
h=1/2,2.8808000000000002,-0.265019111636227
h=1/2,2.8812,-0.2651668658080038
h=1/2,2.8816,-0.26531459058795676
h=1/2,2.882,-0.2654622859809129
h=1/2,2.8824,-0.2656099519917012
h=1/2,2.8828,-0.26575758862515125
h=1/2,2.8832,-0.26590519588609346
h=1/2,2.8836,-0.26605277377935915
h=1/2,2.8840000000000003,-0.2662003223097815
h=1/2,2.8844000000000003,-0.26634784148219287
h=1/2,2.8848000000000003,-0.2664953313014284
h=1/2,2.8852,-0.26664279177232314
h=1/2,2.8856,-0.2667902228997132
h=1/2,2.886,-0.26693762468843646
h=1/2,2.8864,-0.26708499714333017
h=1/2,2.8868,-0.2672323402692341
h=1/2,2.8872,-0.26737965407098807
h=1/2,2.8876,-0.26752693855343296
h=1/2,2.8880000000000003,-0.26767419372141116
h=1/2,2.8884000000000003,-0.26782141957976513
h=1/2,2.8888000000000003,-0.2679686161333381
h=1/2,2.8892,-0.2681157833869757
h=1/2,2.8896,-0.268262921345523
h=1/2,2.89,-0.2684100300138268
h=1/2,2.8904,-0.26855710939673444
h=1/2,2.8908,-0.2687041594990941
h=1/2,2.8912,-0.26885118032575506
h=1/2,2.8916,-0.26899817188156766
h=1/2,2.8920000000000003,-0.2691451341713831
h=1/2,2.8924000000000003,-0.2692920672000528
h=1/2,2.8928000000000003,-0.2694389709724295
h=1/2,2.8932,-0.26958584549336806
h=1/2,2.8936,-0.26973269076772227
h=1/2,2.894,-0.2698795068003477
h=1/2,2.8944,-0.270026293596101
h=1/2,2.8948,-0.2701730511598392
h=1/2,2.8952,-0.27031977949642044
h=1/2,2.8956,-0.2704664786107041
h=1/2,2.8960000000000004,-0.2706131485075502
h=1/2,2.8964000000000003,-0.2707597891918188
h=1/2,2.8968000000000003,-0.27090640066837207
h=1/2,2.8972,-0.2710529829420726
h=1/2,2.8976,-0.2711995360177834
h=1/2,2.898,-0.27134605990036875
h=1/2,2.8984,-0.27149255459469424
h=1/2,2.8988,-0.27163902010562546
h=1/2,2.8992,-0.2717854564380292
h=1/2,2.8996,-0.27193186359677335
h=1/2,2.9000000000000004,-0.27207824158672606
h=1/2,2.9004000000000003,-0.27222459041275676
h=1/2,2.9008000000000003,-0.27237091007973546
h=1/2,2.9012000000000002,-0.2725172005925334
h=1/2,2.9016,-0.2726634619560226
h=1/2,2.902,-0.2728096941750752
h=1/2,2.9024,-0.27295589725456515
h=1/2,2.9028,-0.27310207119936625
h=1/2,2.9032,-0.2732482160143541
h=1/2,2.9036,-0.27339433170440486
h=1/2,2.9040000000000004,-0.2735404182743948
h=1/2,2.9044000000000003,-0.2736864757292016
h=1/2,2.9048000000000003,-0.2738325040737036
h=1/2,2.9052000000000002,-0.2739785033127801
h=1/2,2.9056,-0.27412447345131125
h=1/2,2.906,-0.2742704144941777
h=1/2,2.9064,-0.27441632644626107
h=1/2,2.9068,-0.27456220931244396
h=1/2,2.9072,-0.27470806309760903
h=1/2,2.9076,-0.27485388780664066
h=1/2,2.908,-0.27499968344442394
h=1/2,2.9084000000000003,-0.2751454500158439
h=1/2,2.9088000000000003,-0.27529118752578713
h=1/2,2.9092000000000002,-0.2754368959791403
h=1/2,2.9096,-0.27558257538079206
h=1/2,2.91,-0.2757282257356305
h=1/2,2.9104,-0.2758738470485454
h=1/2,2.9108,-0.27601943932442674
h=1/2,2.9112,-0.27616500256816545
h=1/2,2.9116,-0.2763105367846537
h=1/2,2.912,-0.2764560419787836
h=1/2,2.9124000000000003,-0.276601518155449
h=1/2,2.9128000000000003,-0.2767469653195427
h=1/2,2.9132000000000002,-0.2768923834759605
h=1/2,2.9136,-0.2770377726295975
h=1/2,2.914,-0.27718313278535006
h=1/2,2.9144,-0.2773284639481153
h=1/2,2.9148,-0.27747376612279107
h=1/2,2.9152,-0.2776190393142752
h=1/2,2.9156,-0.277764283527468
h=1/2,2.916,-0.2779094987672681
h=1/2,2.9164000000000003,-0.27805468503857733
h=1/2,2.9168000000000003,-0.27819984234629686
h=1/2,2.9172000000000002,-0.2783449706953284
h=1/2,2.9176,-0.27849007009057475
h=1/2,2.918,-0.27863514053694005
h=1/2,2.9184,-0.2787801820393285
h=1/2,2.9188,-0.27892519460264453
h=1/2,2.9192,-0.27907017823179464
h=1/2,2.9196,-0.27921513293168476
h=1/2,2.92,-0.27936005870722225
h=1/2,2.9204000000000003,-0.27950495556331495
h=1/2,2.9208000000000003,-0.27964982350487144
h=1/2,2.9212000000000002,-0.27979466253680063
h=1/2,2.9216,-0.279939472664013
h=1/2,2.922,-0.2800842538914186
h=1/2,2.9224,-0.28022900622392927
h=1/2,2.9228,-0.2803737296664566
h=1/2,2.9232,-0.28051842422391354
h=1/2,2.9236,-0.28066308990121364
h=1/2,2.924,-0.2808077267032709
h=1/2,2.9244000000000003,-0.28095233463499963
h=1/2,2.9248000000000003,-0.2810969137013157
h=1/2,2.9252000000000002,-0.28124146390713484
h=1/2,2.9256,-0.281385985257374
h=1/2,2.926,-0.2815304777569509
h=1/2,2.9264,-0.28167494141078325
h=1/2,2.9268,-0.28181937622378983
h=1/2,2.9272,-0.2819637822008903
h=1/2,2.9276,-0.2821081593470043
h=1/2,2.928,-0.2822525076670529
h=1/2,2.9284000000000003,-0.28239682716595776
h=1/2,2.9288000000000003,-0.2825411178486403
h=1/2,2.9292000000000002,-0.28268537972002317
h=1/2,2.9296,-0.28282961278503027
h=1/2,2.93,-0.28297381704858526
h=1/2,2.9304,-0.2831179925156125
h=1/2,2.9308,-0.2832621391910375
h=1/2,2.9312,-0.2834062570797863
h=1/2,2.9316,-0.28355034618678504
h=1/2,2.932,-0.28369440651696065
h=1/2,2.9324000000000003,-0.2838384380752418
h=1/2,2.9328000000000003,-0.28398244086655605
h=1/2,2.9332000000000003,-0.2841264148958324
h=1/2,2.9336,-0.2842703601680009
h=1/2,2.934,-0.2844142766879917
h=1/2,2.9344,-0.28455816446073545
h=1/2,2.9348,-0.28470202349116347
h=1/2,2.9352,-0.2848458537842084
h=1/2,2.9356,-0.2849896553448024
h=1/2,2.936,-0.285133428177879
h=1/2,2.9364000000000003,-0.2852771722883723
h=1/2,2.9368000000000003,-0.28542088768121615
h=1/2,2.9372000000000003,-0.28556457436134625
h=1/2,2.9376,-0.2857082323336976
h=1/2,2.938,-0.2858518616032069
h=1/2,2.9384,-0.285995462174811
h=1/2,2.9388,-0.2861390340534473
h=1/2,2.9392,-0.28628257724405387
h=1/2,2.9396,-0.2864260917515695
h=1/2,2.94,-0.28656957758093277
h=1/2,2.9404000000000003,-0.28671303473708387
h=1/2,2.9408000000000003,-0.2868564632249631
h=1/2,2.9412000000000003,-0.2869998630495111
h=1/2,2.9416,-0.28714323421566973
h=1/2,2.942,-0.28728657672838087
h=1/2,2.9424,-0.28742989059258695
h=1/2,2.9428,-0.2875731758132314
h=1/2,2.9432,-0.28771643239525774
h=1/2,2.9436,-0.28785966034361027
h=1/2,2.944,-0.28800285966323397
h=1/2,2.9444000000000004,-0.28814603035907416
h=1/2,2.9448000000000003,-0.2882891724360766
h=1/2,2.9452000000000003,-0.28843228589918807
h=1/2,2.9456,-0.2885753707533555
h=1/2,2.946,-0.2887184270035268
h=1/2,2.9464,-0.288861454654649
h=1/2,2.9468,-0.28900445371167177
h=1/2,2.9472,-0.28914742417954403
h=1/2,2.9476,-0.28929036606321556
h=1/2,2.948,-0.2894332793676363
h=1/2,2.9484000000000004,-0.28957616409775716
h=1/2,2.9488000000000003,-0.2897190202585298
h=1/2,2.9492000000000003,-0.2898618478549053
h=1/2,2.9496,-0.2900046468918368
h=1/2,2.95,-0.2901474173742768
h=1/2,2.9504,-0.29029015930717855
h=1/2,2.9508,-0.29043287269549617
h=1/2,2.9512,-0.2905755575441838
h=1/2,2.9516,-0.2907182138581968
h=1/2,2.952,-0.29086084164249026
h=1/2,2.9524000000000004,-0.2910034409020202
h=1/2,2.9528000000000003,-0.2911460116417431
h=1/2,2.9532000000000003,-0.29128855386661545
h=1/2,2.9536000000000002,-0.2914310675815951
h=1/2,2.954,-0.2915735527916401
h=1/2,2.9544,-0.2917160095017086
h=1/2,2.9548,-0.29185843771675934
h=1/2,2.9552,-0.29200083744175215
h=1/2,2.9556,-0.2921432086816468
h=1/2,2.956,-0.29228555144140356
h=1/2,2.9564000000000004,-0.29242786572598334
h=1/2,2.9568000000000003,-0.29257015154034716
h=1/2,2.9572000000000003,-0.29271240888945693
h=1/2,2.9576000000000002,-0.2928546377782749
h=1/2,2.958,-0.29299683821176403
h=1/2,2.9584,-0.2931390101948876
h=1/2,2.9588,-0.2932811537326088
h=1/2,2.9592,-0.29342326882989245
h=1/2,2.9596,-0.29356535549170254
h=1/2,2.96,-0.2937074137230046
h=1/2,2.9604,-0.29384944352876363
h=1/2,2.9608000000000003,-0.29399144491394613
h=1/2,2.9612000000000003,-0.2941334178835184
h=1/2,2.9616000000000002,-0.2942753624424469
h=1/2,2.962,-0.2944172785956993
h=1/2,2.9624,-0.2945591663482438
h=1/2,2.9628,-0.29470102570504764
h=1/2,2.9632,-0.2948428566710805
h=1/2,2.9636,-0.29498465925131073
h=1/2,2.964,-0.29512643345070844
h=1/2,2.9644,-0.29526817927424315
h=1/2,2.9648000000000003,-0.29540989672688583
h=1/2,2.9652000000000003,-0.2955515858136064
h=1/2,2.9656000000000002,-0.295693246539377
h=1/2,2.966,-0.2958348789091691
h=1/2,2.9664,-0.2959764829279548
h=1/2,2.9668,-0.29611805860070617
h=1/2,2.9672,-0.2962596059323968
h=1/2,2.9676,-0.2964011249279997
h=1/2,2.968,-0.2965426155924891
h=1/2,2.9684,-0.29668407793083856
h=1/2,2.9688000000000003,-0.2968255119480235
h=1/2,2.9692000000000003,-0.2969669176490181
h=1/2,2.9696000000000002,-0.29710829503879865
h=1/2,2.97,-0.29724964412234023
h=1/2,2.9704,-0.29739096490461947
h=1/2,2.9708,-0.2975322573906128
h=1/2,2.9712,-0.2976735215852974
h=1/2,2.9716,-0.29781475749365083
h=1/2,2.972,-0.2979559651206507
h=1/2,2.9724,-0.2980971444712753
h=1/2,2.9728000000000003,-0.2982382955505036
h=1/2,2.9732000000000003,-0.2983794183633139
h=1/2,2.9736000000000002,-0.2985205129146859
h=1/2,2.974,-0.2986615792095995
h=1/2,2.9744,-0.2988026172530346
h=1/2,2.9748,-0.2989436270499716
h=1/2,2.9752,-0.2990846086053919
h=1/2,2.9756,-0.2992255619242766
h=1/2,2.976,-0.2993664870116071
h=1/2,2.9764,-0.2995073838723654
h=1/2,2.9768000000000003,-0.2996482525115343
h=1/2,2.9772000000000003,-0.29978909293409606
h=1/2,2.9776000000000002,-0.29992990514503415
h=1/2,2.978,-0.3000706891493316
h=1/2,2.9784,-0.30021144495197255
h=1/2,2.9788,-0.3003521725579414
h=1/2,2.9792,-0.30049287197222196
h=1/2,2.9796,-0.3006335431997998
h=1/2,2.98,-0.30077418624566
h=1/2,2.9804,-0.30091480111478774
h=1/2,2.9808000000000003,-0.3010553878121696
h=1/2,2.9812000000000003,-0.3011959463427914
h=1/2,2.9816000000000003,-0.30133647671164016
h=1/2,2.982,-0.30147697892370195
h=1/2,2.9824,-0.3016174529839653
h=1/2,2.9828,-0.30175789889741705
h=1/2,2.9832,-0.30189831666904493
h=1/2,2.9836,-0.30203870630383783
h=1/2,2.984,-0.3021790678067843
h=1/2,2.9844,-0.30231940118287287
h=1/2,2.9848000000000003,-0.30245970643709336
h=1/2,2.9852000000000003,-0.30259998357443496
h=1/2,2.9856000000000003,-0.3027402325998877
h=1/2,2.986,-0.30288045351844184
h=1/2,2.9864,-0.30302064633508813
h=1/2,2.9868,-0.30316081105481696
h=1/2,2.9872,-0.3033009476826201
h=1/2,2.9876,-0.30344105622348844
h=1/2,2.988,-0.303581136682414
h=1/2,2.9884,-0.3037211890643889
h=1/2,2.9888000000000003,-0.30386121337440575
h=1/2,2.9892000000000003,-0.30400120961745697
h=1/2,2.9896000000000003,-0.30414117779853594
h=1/2,2.99,-0.30428111792263585
h=1/2,2.9904,-0.30442102999474974
h=1/2,2.9908,-0.3045609140198719
h=1/2,2.9912,-0.3047007700029971
h=1/2,2.9916,-0.3048405979491189
h=1/2,2.992,-0.3049803978632326
h=1/2,2.9924,-0.305120169750333
h=1/2,2.9928000000000003,-0.30525991361541566
h=1/2,2.9932000000000003,-0.30539962946347615
h=1/2,2.9936000000000003,-0.3055393172995103
h=1/2,2.994,-0.3056789771285143
h=1/2,2.9944,-0.3058186089554843
h=1/2,2.9948,-0.3059582127854173
h=1/2,2.9952,-0.3060977886233105
h=1/2,2.9956,-0.3062373364741608
h=1/2,2.996,-0.30637685634296624
h=1/2,2.9964,-0.3065163482347242
h=1/2,2.9968000000000004,-0.3066558121544328
h=1/2,2.9972000000000003,-0.3067952481070907
h=1/2,2.9976000000000003,-0.3069346560976958
h=1/2,2.998,-0.3070740361312475
h=1/2,2.9984,-0.30721338821274496
h=1/2,2.9988,-0.30735271234718686
h=1/2,2.9992,-0.30749200853957365
h=1/2,2.9996,-0.3076312767949047
h=1/2,3.0,-0.30777051711818004
h=1/2,3.0004,-0.3079097295144004
h=1/2,3.0008000000000004,-0.3080489139885661
h=1/2,3.0012000000000003,-0.3081880705456782
h=1/2,3.0016000000000003,-0.30832719919073764
h=1/2,3.0020000000000002,-0.30846629992874536
h=1/2,3.0024,-0.3086053727647034
h=1/2,3.0028,-0.30874441770361366
h=1/2,3.0032,-0.30888343475047775
h=1/2,3.0036,-0.3090224239102982
h=1/2,3.004,-0.3091613851880772
h=1/2,3.0044,-0.3093003185888175
h=1/2,3.0048000000000004,-0.30943922411752245
h=1/2,3.0052000000000003,-0.309578101779195
h=1/2,3.0056000000000003,-0.30971695157883794
h=1/2,3.0060000000000002,-0.3098557735214559
h=1/2,3.0064,-0.30999456761205174
h=1/2,3.0068,-0.3101333338556297
h=1/2,3.0072,-0.3102720722571942
h=1/2,3.0076,-0.3104107828217501
h=1/2,3.008,-0.3105494655543013
h=1/2,3.0084,-0.3106881204598531
h=1/2,3.0088000000000004,-0.3108267475434105
h=1/2,3.0092000000000003,-0.31096534680997856
h=1/2,3.0096000000000003,-0.31110391826456313
h=1/2,3.0100000000000002,-0.3112424619121692
h=1/2,3.0104,-0.3113809777578035
h=1/2,3.0108,-0.31151946580647155
h=1/2,3.0112,-0.31165792606317977
h=1/2,3.0116,-0.3117963585329344
h=1/2,3.012,-0.31193476322074265
h=1/2,3.0124,-0.3120731401316106
h=1/2,3.0128,-0.3122114892705458
h=1/2,3.0132000000000003,-0.31234981064255546
h=1/2,3.0136000000000003,-0.3124881042526465
h=1/2,3.0140000000000002,-0.312626370105827
h=1/2,3.0144,-0.3127646082071045
h=1/2,3.0148,-0.3129028185614868
h=1/2,3.0152,-0.3130410011739821
h=1/2,3.0156,-0.31317915604959845
h=1/2,3.016,-0.3133172831933448
h=1/2,3.0164,-0.31345538261022926
h=1/2,3.0168,-0.313593454305261
h=1/2,3.0172000000000003,-0.31373149828344876
h=1/2,3.0176000000000003,-0.31386951454980166
h=1/2,3.0180000000000002,-0.31400750310932896
h=1/2,3.0184,-0.3141454639670401
h=1/2,3.0188,-0.3142833971279448
h=1/2,3.0192,-0.3144213025970524
h=1/2,3.0196,-0.31455918037937336
h=1/2,3.02,-0.3146970304799174
h=1/2,3.0204,-0.3148348529036948
h=1/2,3.0208,-0.314972647655716
h=1/2,3.0212000000000003,-0.3151104147409915
h=1/2,3.0216000000000003,-0.3152481541645316
h=1/2,3.0220000000000002,-0.3153858659313475
h=1/2,3.0224,-0.31552355004644983
h=1/2,3.0228,-0.31566120651485025
h=1/2,3.0232,-0.31579883534155906
h=1/2,3.0236,-0.31593643653158865
h=1/2,3.024,-0.31607401008994956
h=1/2,3.0244,-0.3162115560216542
h=1/2,3.0248,-0.31634907433171366
h=1/2,3.0252000000000003,-0.3164865650251403
h=1/2,3.0256000000000003,-0.3166240281069458
h=1/2,3.0260000000000002,-0.31676146358214263
h=1/2,3.0264,-0.3168988714557427
h=1/2,3.0268,-0.31703625173275857
h=1/2,3.0272,-0.3171736044182029
h=1/2,3.0276,-0.317310929517088
h=1/2,3.028,-0.3174482270344267
h=1/2,3.0284,-0.31758549697523225
h=1/2,3.0288,-0.31772273934451695
h=1/2,3.0292000000000003,-0.3178599541472945
h=1/2,3.0296000000000003,-0.3179971413885778
h=1/2,3.0300000000000002,-0.31813430107338003
h=1/2,3.0304,-0.3182714332067147
h=1/2,3.0308,-0.31840853779359557
h=1/2,3.0312,-0.3185456148390359
h=1/2,3.0316,-0.3186826643480494
h=1/2,3.032,-0.3188196863256505
h=1/2,3.0324,-0.3189566807768524
h=1/2,3.0328,-0.3190936477066693
h=1/2,3.0332000000000003,-0.3192305871201157
h=1/2,3.0336000000000003,-0.31936749902220546
h=1/2,3.0340000000000003,-0.31950438341795245
h=1/2,3.0344,-0.319641240312372
h=1/2,3.0348,-0.3197780697104779
h=1/2,3.0352,-0.3199148716172849
h=1/2,3.0356,-0.32005164603780767
h=1/2,3.036,-0.3201883929770607
h=1/2,3.0364,-0.3203251124400592
h=1/2,3.0368,-0.32046180443181776
h=1/2,3.0372000000000003,-0.32059846895735156
h=1/2,3.0376000000000003,-0.3207351060216753
h=1/2,3.0380000000000003,-0.3208717156298043
h=1/2,3.0384,-0.3210082977867537
h=1/2,3.0388,-0.3211448524975389
h=1/2,3.0392,-0.3212813797671749
h=1/2,3.0396,-0.32141787960067736
h=1/2,3.04,-0.3215543520030616
h=1/2,3.0404,-0.3216907969793434
h=1/2,3.0408,-0.32182721453453794
h=1/2,3.0412000000000003,-0.3219636046736612
h=1/2,3.0416000000000003,-0.32209996740172847
h=1/2,3.0420000000000003,-0.3222363027237559
h=1/2,3.0424,-0.3223726106447594
h=1/2,3.0428,-0.32250889116975423
h=1/2,3.0432,-0.322645144303757
h=1/2,3.0436,-0.32278137005178315
h=1/2,3.044,-0.3229175684188487
h=1/2,3.0444,-0.3230537394099702
h=1/2,3.0448,-0.3231898830301635
h=1/2,3.0452000000000004,-0.32332599928444483
h=1/2,3.0456000000000003,-0.32346208817783
h=1/2,3.0460000000000003,-0.32359814971533557
h=1/2,3.0464,-0.3237341839019779
h=1/2,3.0468,-0.32387019074277307
h=1/2,3.0472,-0.3240061702427375
h=1/2,3.0476,-0.3241421224068876
h=1/2,3.048,-0.3242780472402399
h=1/2,3.0484,-0.32441394474781066
h=1/2,3.0488,-0.3245498149346165
h=1/2,3.0492000000000004,-0.3246856578056741
h=1/2,3.0496000000000003,-0.32482147336599904
h=1/2,3.0500000000000003,-0.3249572616206092
h=1/2,3.0504000000000002,-0.32509302257452033
h=1/2,3.0508,-0.3252287562327491
h=1/2,3.0512,-0.32536446260031227
h=1/2,3.0516,-0.3255001416822264
h=1/2,3.052,-0.3256357934835083
h=1/2,3.0524,-0.3257714180091745
h=1/2,3.0528,-0.3259070152642417
h=1/2,3.0532000000000004,-0.32604258525372637
h=1/2,3.0536000000000003,-0.32617812798264567
h=1/2,3.0540000000000003,-0.3263136434560158
h=1/2,3.0544000000000002,-0.32644913167885375
h=1/2,3.0548,-0.32658459265617645
h=1/2,3.0552,-0.3267200263929998
h=1/2,3.0556,-0.32685543289434155
h=1/2,3.056,-0.3269908121652179
h=1/2,3.0564,-0.3271261642106456
h=1/2,3.0568,-0.3272614890356413
h=1/2,3.0572000000000004,-0.327396786645222
h=1/2,3.0576000000000003,-0.3275320570444042
h=1/2,3.0580000000000003,-0.32766730023820434
h=1/2,3.0584000000000002,-0.3278025162316398
h=1/2,3.0588,-0.3279377050297263
h=1/2,3.0592,-0.32807286663748136
h=1/2,3.0596,-0.3282080010599213
h=1/2,3.06,-0.32834310830206254
h=1/2,3.0604,-0.32847818836892206
h=1/2,3.0608,-0.3286132412655165
h=1/2,3.0612000000000004,-0.32874826699686216
h=1/2,3.0616000000000003,-0.32888326556797565
h=1/2,3.0620000000000003,-0.3290182369838736
h=1/2,3.0624000000000002,-0.32915318124957227
h=1/2,3.0628,-0.32928809837008866
h=1/2,3.0632,-0.3294229883504387
h=1/2,3.0636,-0.3295578511956391
h=1/2,3.064,-0.32969268691070613
h=1/2,3.0644,-0.3298274955006561
h=1/2,3.0648,-0.3299622769705057
h=1/2,3.0652000000000004,-0.33009703132527085
h=1/2,3.0656000000000003,-0.33023175856996795
h=1/2,3.0660000000000003,-0.33036645870961323
h=1/2,3.0664000000000002,-0.3305011317492227
h=1/2,3.0668,-0.33063577769381247
h=1/2,3.0672,-0.3307703965483991
h=1/2,3.0676,-0.33090498831799814
h=1/2,3.068,-0.33103955300762566
h=1/2,3.0684,-0.33117409062229786
h=1/2,3.0688,-0.3313086011670306
h=1/2,3.0692,-0.33144308464683936
h=1/2,3.0696000000000003,-0.3315775410667407
h=1/2,3.0700000000000003,-0.33171197043174944
h=1/2,3.0704000000000002,-0.3318463727468818
h=1/2,3.0708,-0.3319807480171533
h=1/2,3.0712,-0.33211509624757973
h=1/2,3.0716,-0.332249417443176
